reporting_entity_id,operator_id,pce_id,year,month,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
166,58,332260,2011,5,0.82,0.18,,,,,,,PCE
166,58,332260,2011,6,0.85,0.21,,,,,,,PCE
166,58,332260,2011,7,0.85,0.20,,,,,,,PCE
166,58,332260,2011,8,0.85,0.20,,,,,,,PCE
166,58,332260,2011,9,0.85,0.20,,,,,,,PCE
166,58,332260,2011,10,0.85,0.20,,,,,,,PCE
166,58,332260,2011,11,0.85,0.20,,,,,,,PCE
166,58,332260,2011,12,0.85,0.20,,,,,,,PCE
166,58,332260,2012,1,1.02,0.20,,,,,,,PCE
166,58,332260,2012,2,1.02,0.20,,,,,,,PCE
166,58,332260,2012,3,1.02,0.20,,,,,,,PCE
166,58,332260,2012,4,1.02,0.20,,,,,,,PCE
166,58,332260,2012,5,1.16,0.34,,,,,,,PCE
166,58,332260,2012,6,1.30,0.48,,,,,,,PCE
166,58,332260,2012,7,1.30,0.48,,,,,,,PCE
166,58,332260,2012,8,1.30,0.48,,,,,,,PCE
166,58,332260,2012,9,1.30,0.48,,,,,,,PCE
166,58,332260,2012,10,1.33,0.51,,,,,,,PCE
166,58,332260,2012,11,1.30,0.48,,,,,,,PCE
166,58,332260,2012,12,0.86,0.24,,,,,,,PCE
166,58,332260,2013,1,0.86,0.23,,,,,,,PCE
166,58,332260,2013,2,0.83,0.21,,,,,,,PCE
166,58,332260,2013,3,0.89,0.26,,,,,,,PCE
166,58,332260,2013,4,0.80,0.19,,,,,,,PCE
166,58,332260,2013,5,0.80,0.19,,,,,,,PCE
166,58,332260,2013,6,0.80,0.19,,,,,,,PCE
166,58,332260,2013,7,0.80,0.19,,,,,,,PCE
166,58,332260,2013,8,0.80,0.19,,,,,,,PCE
166,58,332260,2013,9,0.80,0.19,,,,,,,PCE
166,58,332260,2013,10,1.08,0.26,,,,,,,PCE
166,58,332260,2013,11,1.08,0.26,,,,,,,PCE
166,58,332260,2013,12,1.08,0.26,,,,,,,PCE
166,58,332260,2014,1,1.08,0.26,,,,,,,PCE
166,58,332260,2014,2,1.08,0.26,,,,,,,PCE
166,58,332260,2014,3,1.08,0.26,,,,,,,PCE
166,58,332260,2014,4,1.08,0.26,,,,,,,PCE
166,58,332260,2014,5,1.16,0.35,,,,,,,PCE
166,58,332260,2014,6,1.27,0.46,,,,,,,PCE
166,58,332260,2014,7,1.16,0.35,,,,,,,PCE
166,58,332260,2014,8,1.16,0.35,,,,,,,PCE
166,58,332260,2014,9,1.16,0.35,,,,,,,PCE
166,58,332260,2014,10,1.16,0.35,,,,,,,PCE
166,58,332260,2014,11,1.16,0.35,,,,,,,PCE
166,58,332260,2014,12,1.16,0.35,,,,,,,PCE
166,58,332260,2015,1,0.93,0.25,,,,,,,PCE
166,58,332260,2015,2,0.93,0.25,,,,,,,PCE
166,58,332260,2015,3,0.96,0.28,,,,,,,PCE
166,58,332260,2015,4,0.78,0.21,,,,,,,PCE
166,58,332260,2015,5,0.78,0.21,,,,,,,PCE
166,58,332260,2015,6,0.75,0.19,,,,,,,PCE
166,58,332260,2015,7,0.77,0.21,,,,,,,PCE
166,58,332260,2015,8,1.06,0.29,,,,,,,PCE
166,58,332260,2015,9,1.05,0.28,,,,,,,PCE
166,58,332260,2015,10,1.05,0.28,,,,,,,PCE
166,58,332260,2015,11,1.05,0.28,,,,,,,PCE
166,58,332260,2015,12,1.13,0.46,,,,,,,PCE
166,58,332260,2016,1,1.13,0.46,,,,,,,PCE
166,58,332260,2016,2,1.13,0.46,,,,,,,PCE
166,58,332260,2016,3,1.00,0.43,,,,,,,PCE
166,58,332260,2016,4,1.00,0.43,,,,,,,PCE
166,58,332260,2016,5,1.00,0.45,,,,,,,PCE
166,58,332260,2016,6,1.00,0.46,,,,,,,PCE
166,58,332260,2016,7,1.00,0.46,,,,,,,PCE
166,58,332260,2016,8,1.12,0.44,,,,,,,PCE
166,58,332260,2016,9,1.12,0.44,,,,,,,PCE
166,58,332260,2016,10,1.12,0.34,,,,,,,PCE
166,58,332260,2016,11,1.18,0.39,,,,,,,PCE
166,58,332260,2016,12,1.16,0.38,,,,,,,PCE
166,58,332260,2017,1,1.21,0.43,,,,,,,PCE
166,58,332260,2017,2,1.21,0.43,,,,,,,PCE
166,58,332260,2017,3,1.12,0.42,,,,,,,PCE
166,58,332260,2017,4,1.12,0.42,,,,,,,PCE
166,58,332260,2017,5,1.12,0.42,,,,,,,PCE
166,58,332260,2017,6,1.07,0.42,,,,,,,PCE
166,58,332260,2017,7,1.02,0.36,,,,,,,PCE
166,58,332260,2017,8,1.07,0.38,,,,,,,PCE
166,58,332260,2017,9,1.07,0.38,,,,,,,PCE
166,58,332260,2017,10,1.07,0.38,,,,,,,PCE
166,58,332260,2017,11,1.11,0.39,,,,,,,PCE
166,58,332260,2017,12,1.17,0.44,,,,,,,PCE
166,58,332260,2018,1,1.17,0.44,,,,,,,PCE
166,58,332260,2018,2,1.13,0.42,,,,,,,PCE
166,58,332260,2018,3,1.13,0.42,,,,,,,PCE
166,58,332260,2018,4,1.13,0.42,,,,,,,PCE
166,58,332260,2018,5,1.18,0.43,,,,,,,PCE
166,58,332260,2018,6,1.18,0.44,,,,,,,PCE
166,58,332260,2018,7,1.18,0.44,,,,,,,PCE
166,58,332260,2018,8,1.20,0.47,,,,,,,PCE
166,58,332260,2018,9,1.20,0.47,,,,,,,PCE
166,58,332260,2018,10,1.20,0.47,,,,,,,PCE
166,58,332260,2018,11,1.20,0.46,,,,,,,PCE
166,58,332260,2018,12,1.20,0.46,,,,,,,PCE
166,58,332260,2019,1,1.20,0.46,,,,,,,PCE
166,58,332260,2019,2,1.19,0.44,,,,,,,PCE
166,58,332260,2019,3,1.19,0.44,,,,,,,PCE
166,58,332260,2019,4,1.19,0.44,,,,,,,PCE
166,58,332260,2019,5,1.22,0.45,,,,,,,PCE
166,58,332260,2019,6,1.22,0.45,,,,,,,PCE
166,58,332260,2019,7,1.22,0.45,,,,,,,PCE
166,58,332260,2019,8,1.24,0.47,,,,,,,PCE
166,58,332260,2019,9,1.24,0.47,,,,,,,PCE
166,58,332260,2019,10,1.24,0.47,,,,,,,PCE
166,58,332260,2019,11,1.21,0.47,,,,,,,PCE
166,58,332260,2019,12,1.21,0.47,,,,,,,PCE
166,58,332260,2020,1,1.29,0.53,,,,,,,PCE
166,58,332260,2020,2,1.28,0.51,,,,,,,PCE
166,58,332260,2020,3,1.28,0.51,,,,,,,PCE
166,58,332260,2020,4,1.28,0.51,,,,,,,PCE
167,6,331680,2001,7,,,,,,,,,PCE
167,6,331680,2001,8,,,,,,,,,PCE
167,6,331680,2001,9,,,,,,,,,PCE
167,6,331680,2001,10,,,,,,,,,PCE
167,6,331680,2001,11,,,,,,,,,PCE
167,6,331680,2001,12,,,,,,,,,PCE
167,6,331680,2002,1,,,,,,,,,PCE
167,6,331680,2002,2,,,,,,,,,PCE
167,6,331680,2002,3,,,,,,,,,PCE
167,6,331680,2002,4,,,,,,,,,PCE
167,6,331680,2002,5,,,,,,,,,PCE
167,6,331680,2002,6,0.38,0.22,,,,,,,PCE
167,6,331680,2002,7,0.38,0.22,,,,,,,PCE
167,6,331680,2002,8,0.38,0.22,,,,,,,PCE
167,6,331680,2002,9,0.38,0.22,,,,,,,PCE
167,6,331680,2002,10,0.38,0.22,,,,,,,PCE
167,6,331680,2002,11,0.38,0.22,,,,,,,PCE
167,6,331680,2002,12,0.38,0.22,,,,,,,PCE
167,6,331680,2003,1,0.38,0.22,,,,,,,PCE
167,6,331680,2003,2,0.38,0.22,,,,,,,PCE
167,6,331680,2003,3,0.38,0.22,,,,,,,PCE
167,6,331680,2003,4,0.38,0.22,,,,,,,PCE
167,6,331680,2003,5,0.38,0.22,,,,,,,PCE
167,6,331680,2003,6,0.40,0.20,,,,,,,PCE
167,6,331680,2003,7,0.40,0.20,,,,,,,PCE
167,6,331680,2003,8,0.40,0.20,,,,,,,PCE
167,6,331680,2003,9,0.40,0.19,,,,,,,PCE
167,6,331680,2003,10,0.40,0.22,,,,,,,PCE
167,6,331680,2003,11,0.40,0.22,,,,,,,PCE
167,6,331680,2003,12,0.40,0.22,,,,,,,PCE
167,6,331680,2004,1,0.40,0.22,,,,,,,PCE
167,6,331680,2004,2,0.40,0.22,,,,,,,PCE
167,6,331680,2004,3,0.40,0.22,,,,,,,PCE
167,6,331680,2004,4,0.43,0.24,,,,,,,PCE
167,6,331680,2004,5,0.43,0.24,,,,,,,PCE
167,6,331680,2004,6,0.43,0.27,,,,,,,PCE
167,6,331680,2004,7,0.43,0.23,,,,,,,PCE
167,6,331680,2004,8,0.43,0.23,,,,,,,PCE
167,6,331680,2004,9,0.43,0.24,,,,,,,PCE
167,6,331680,2004,10,0.43,0.24,,,,,,,PCE
167,6,331680,2004,11,0.46,0.26,,,,,,,PCE
167,6,331680,2004,12,0.46,0.26,,,,,,,PCE
167,6,331680,2005,1,0.46,0.26,,,,,,,PCE
167,6,331680,2005,2,0.46,0.29,,,,,,,PCE
167,6,331680,2005,3,0.46,0.29,,,,,,,PCE
167,6,331680,2005,4,0.46,0.29,,,,,,,PCE
167,6,331680,2005,5,0.46,0.29,,,,,,,PCE
167,6,331680,2005,6,0.46,0.29,,,,,,,PCE
167,6,331680,2005,7,0.46,0.25,,,,,,,PCE
167,6,331680,2005,8,0.46,0.25,,,,,,,PCE
167,6,331680,2005,9,0.46,0.25,,,,,,,PCE
167,6,331680,2005,10,0.46,0.25,,,,,,,PCE
167,6,331680,2005,11,0.46,0.25,,,,,,,PCE
167,6,331680,2005,12,0.46,0.25,,,,,,,PCE
167,6,331680,2006,1,0.46,0.25,,,,,,,PCE
167,6,331680,2006,2,0.46,0.25,,,,,,,PCE
167,6,331680,2006,3,0.46,0.29,,,,,,,PCE
167,6,331680,2006,4,0.46,0.19,,,,,,,PCE
167,6,331680,2006,5,0.46,0.19,,,,,,,PCE
167,6,331680,2006,6,0.46,0.19,,,,,,,PCE
167,6,331680,2006,7,0.46,0.19,,,,,,,PCE
167,6,331680,2006,8,0.46,0.19,,,,,,,PCE
167,6,331680,2006,9,0.46,0.19,,,,,,,PCE
167,6,331680,2006,10,0.46,0.19,,,,,,,PCE
167,6,331680,2006,11,0.46,0.19,,,,,,,PCE
167,6,331680,2006,12,0.46,0.19,,,,,,,PCE
167,6,331680,2007,1,0.46,0.19,,,,,,,PCE
167,6,331680,2007,2,0.46,0.19,,,,,,,PCE
167,6,331680,2007,3,0.46,0.19,,,,,,,PCE
167,6,331680,2007,4,0.46,0.19,,,,,,,PCE
167,6,331680,2007,5,0.46,0.19,,,,,,,PCE
167,6,331680,2007,6,0.46,0.22,,,,,,,PCE
167,6,331680,2007,7,0.46,0.22,,,,,,,PCE
167,6,331680,2007,8,0.46,0.22,,,,,,,PCE
167,6,331680,2007,9,0.46,0.22,,,,,,,PCE
167,6,331680,2007,10,0.46,0.22,,,,,,,PCE
167,6,331680,2007,11,0.46,0.22,,,,,,,PCE
167,6,331680,2007,12,0.46,0.22,,,,,,,PCE
167,6,331680,2008,1,0.46,0.22,,,,,,,PCE
167,6,331680,2008,2,0.48,0.15,,,,,,,PCE
167,6,331680,2008,3,0.48,0.15,,,,,,,PCE
167,6,331680,2008,4,0.48,0.15,,,,,,,PCE
167,6,331680,2008,5,0.50,0.15,,,,,,,PCE
167,6,331680,2008,6,0.50,0.15,,,,,,,PCE
167,6,331680,2008,7,0.50,0.15,,,,,,,PCE
167,6,331680,2008,8,0.50,0.15,,,,,,,PCE
167,6,331680,2008,9,0.50,0.15,,,,,,,PCE
167,6,331680,2008,10,0.61,0.15,,,,,,,PCE
167,6,331680,2008,11,0.61,0.15,,,,,,,PCE
167,6,331680,2008,12,0.61,0.15,,,,,,,PCE
167,6,331680,2009,1,0.61,0.15,,,,,,,PCE
167,6,331680,2009,2,0.61,0.15,,,,,,,PCE
167,6,331680,2009,3,0.61,0.15,,,,,,,PCE
167,6,331680,2009,4,0.61,0.15,,,,,,,PCE
167,6,331680,2009,5,0.61,0.15,,,,,,,PCE
167,6,331680,2009,6,0.61,0.15,,,,,,,PCE
167,6,331680,2009,7,0.65,0.21,,,,,,,PCE
167,6,331680,2009,8,0.65,0.21,,,,,,,PCE
167,6,331680,2009,9,0.65,0.31,,,,,,,PCE
167,6,331680,2009,10,0.55,0.20,,,,,,,PCE
167,6,331680,2009,11,0.55,0.20,,,,,,,PCE
167,6,331680,2009,12,0.55,0.20,,,,,,,PCE
167,6,331680,2010,1,0.55,0.20,,,,,,,PCE
167,6,331680,2010,2,0.53,0.18,,,,,,,PCE
167,6,331680,2010,3,0.53,0.18,,,,,,,PCE
167,6,331680,2010,4,0.54,0.18,,,,,,,PCE
167,6,331680,2010,5,0.54,0.21,,,,,,,PCE
167,6,331680,2010,6,0.54,0.22,,,,,,,PCE
167,6,331680,2010,7,0.55,0.23,,,,,,,PCE
167,6,331680,2010,8,0.55,0.23,,,,,,,PCE
167,6,331680,2010,9,0.55,0.23,,,,,,,PCE
167,6,331680,2010,10,0.55,0.23,,,,,,,PCE
167,6,331680,2010,11,0.55,0.23,,,,,,,PCE
167,6,331680,2010,12,0.55,0.22,,,,,,,PCE
167,6,331680,2011,1,0.55,0.22,,,,,,,PCE
167,6,331680,2011,2,0.55,0.22,,,,,,,PCE
167,6,331680,2011,3,0.55,0.22,,,,,,,PCE
167,6,331680,2011,4,0.55,0.22,,,,,,,PCE
167,6,331680,2011,5,0.55,0.22,,,,,,,PCE
167,6,331680,2011,6,0.55,0.21,,,,,,,PCE
167,6,331680,2011,7,0.55,0.21,,,,,,,PCE
167,6,331680,2011,8,0.55,0.21,,,,,,,PCE
167,6,331680,2011,9,0.55,0.21,,,,,,,PCE
167,6,331680,2011,10,0.55,0.21,,,,,,,PCE
167,6,331680,2011,11,0.55,0.21,,,,,,,PCE
167,6,331680,2011,12,0.62,0.21,,,,,,,PCE
167,6,331680,2012,1,0.62,0.21,,,,,,,PCE
167,6,331680,2012,2,0.62,0.21,,,,,,,PCE
167,6,331680,2012,3,0.62,0.21,,,,,,,PCE
167,6,331680,2012,4,0.62,0.21,,,,,,,PCE
167,6,331680,2012,5,0.62,0.21,,,,,,,PCE
167,6,331680,2012,6,0.62,0.22,,,,,,,PCE
167,6,331680,2012,7,0.62,0.22,,,,,,,PCE
167,6,331680,2012,8,0.60,0.22,,,,,,,PCE
167,6,331680,2012,9,0.60,0.22,,,,,,,PCE
167,6,331680,2012,10,0.60,0.22,,,,,,,PCE
167,6,331680,2012,11,0.60,0.22,,,,,,,PCE
167,6,331680,2012,12,0.59,0.22,,,,,,,PCE
167,6,331680,2013,1,0.59,0.22,,,,,,,PCE
167,6,331680,2013,2,0.59,0.22,,,,,,,PCE
167,6,331680,2013,3,0.59,0.22,,,,,,,PCE
167,6,331680,2013,4,0.59,0.22,,,,,,,PCE
167,6,331680,2013,5,0.59,0.20,,,,,,,PCE
167,6,331680,2013,6,0.59,0.19,,,,,,,PCE
167,6,331680,2013,7,0.59,0.19,,,,,,,PCE
167,6,331680,2013,8,0.59,0.19,,,,,,,PCE
167,6,331680,2013,9,0.59,0.19,,,,,,,PCE
167,6,331680,2013,10,0.60,0.19,,,,,,,PCE
167,6,331680,2013,11,0.60,0.19,,,,,,,PCE
167,6,331680,2013,12,0.60,0.19,,,,,,,PCE
167,6,331680,2014,1,0.60,0.19,,,,,,,PCE
167,6,331680,2014,2,0.60,0.19,,,,,,,PCE
167,6,331680,2014,3,0.60,0.19,,,,,,,PCE
167,6,331680,2014,4,0.60,0.19,,,,,,,PCE
167,6,331680,2014,5,0.60,0.19,,,,,,,PCE
167,6,331680,2014,6,0.60,0.20,,,,,,,PCE
167,6,331680,2014,7,0.61,0.21,,,,,,,PCE
167,6,331680,2014,8,0.61,0.21,,,,,,,PCE
167,6,331680,2014,9,0.61,0.21,,,,,,,PCE
167,6,331680,2014,10,0.61,0.21,,,,,,,PCE
167,6,331680,2014,11,0.62,0.21,,,,,,,PCE
167,6,331680,2014,12,0.62,0.21,,,,,,,PCE
167,6,331680,2015,1,0.62,0.21,,,,,,,PCE
167,6,331680,2015,2,0.62,0.21,,,,,,,PCE
167,6,331680,2015,3,0.62,0.21,,,,,,,PCE
167,6,331680,2015,4,0.62,0.21,,,,,,,PCE
167,6,331680,2015,5,0.62,0.21,,,,,,,PCE
167,6,331680,2015,6,0.62,0.22,,,,,,,PCE
167,6,331680,2015,7,0.62,0.22,,,,,,,PCE
167,6,331680,2015,8,0.62,0.22,,,,,,,PCE
167,6,331680,2015,9,0.57,0.22,,,,,,,PCE
167,6,331680,2015,10,0.57,0.22,,,,,,,PCE
167,6,331680,2015,11,0.57,0.22,,,,,,,PCE
167,6,331680,2015,12,0.57,0.22,,,,,,,PCE
167,6,331680,2016,1,0.56,0.22,,,,,,,PCE
167,6,331680,2016,2,0.56,0.22,,,,,,,PCE
167,6,331680,2016,3,0.54,0.22,,,,,,,PCE
167,6,331680,2016,4,0.54,0.22,,,,,,,PCE
167,6,331680,2016,5,0.54,0.22,,,,,,,PCE
167,6,331680,2016,6,0.54,0.22,,,,,,,PCE
167,6,331680,2016,7,0.54,0.22,,,,,,,PCE
167,6,331680,2016,8,0.48,0.22,,,,,,,PCE
167,6,331680,2016,9,0.48,0.22,,,,,,,PCE
167,6,331680,2016,10,0.48,0.22,,,,,,,PCE
167,6,331680,2016,11,0.48,0.22,,,,,,,PCE
167,6,331680,2016,12,0.48,0.22,,,,,,,PCE
167,6,331680,2017,1,0.48,0.22,,,,,,,PCE
167,6,331680,2017,2,0.48,0.22,,,,,,,PCE
167,6,331680,2017,3,0.48,0.22,,,,,,,PCE
167,6,331680,2017,4,0.48,0.22,,,,,,,PCE
167,6,331680,2017,5,0.48,0.22,,,,,,,PCE
167,6,331680,2017,6,0.48,0.22,,,,,,,PCE
167,6,331680,2017,7,0.48,0.22,,,,,,,PCE
167,6,331680,2017,8,0.49,0.22,,,,,,,PCE
167,6,331680,2017,9,0.49,0.22,,,,,,,PCE
167,6,331680,2017,10,0.49,0.22,,,,,,,PCE
167,6,331680,2017,11,0.49,0.23,,,,,,,PCE
167,6,331680,2017,12,0.49,0.23,,,,,,,PCE
167,6,331680,2018,1,0.49,0.23,,,,,,,PCE
167,6,331680,2018,2,0.49,0.23,,,,,,,PCE
167,6,331680,2018,3,0.49,0.23,,,,,,,PCE
167,6,331680,2018,4,0.50,0.23,,,,,,,PCE
167,6,331680,2018,5,0.50,0.23,,,,,,,PCE
167,6,331680,2018,6,0.50,0.24,,,,,,,PCE
167,6,331680,2018,7,0.50,0.24,,,,,,,PCE
167,6,331680,2018,8,0.50,0.24,,,,,,,PCE
167,6,331680,2018,9,0.50,0.24,,,,,,,PCE
167,6,331680,2018,10,0.52,0.26,,,,,,,PCE
167,6,331680,2018,11,0.52,0.24,,,,,,,PCE
167,6,331680,2018,12,0.52,0.24,,,,,,,PCE
167,6,331680,2019,1,0.56,0.24,,,,,,,PCE
167,6,331680,2019,2,0.56,0.24,,,,,,,PCE
167,6,331680,2019,3,0.56,0.24,,,,,,,PCE
167,6,331680,2019,4,0.56,0.24,,,,,,,PCE
167,6,331680,2019,5,0.56,0.24,,,,,,,PCE
167,6,331680,2019,6,0.56,0.24,,,,,,,PCE
167,6,331680,2019,7,0.56,0.24,,,,,,,PCE
167,6,331680,2019,8,0.56,0.24,,,,,,,PCE
167,6,331680,2019,9,0.56,0.24,,,,,,,PCE
167,6,331680,2019,10,0.56,0.24,,,,,,,PCE
167,6,331680,2019,11,0.56,0.24,,,,,,,PCE
167,6,331680,2019,12,0.56,0.24,,,,,,,PCE
167,6,331680,2020,1,0.53,0.24,,,,,,,PCE
167,6,331680,2020,2,0.53,0.24,,,,,,,PCE
167,6,331680,2020,3,0.55,0.25,,,,,,,PCE
168,81,332570,2006,7,,,,,,,,,PCE
168,81,332570,2006,8,,,,,,,,,PCE
168,81,332570,2006,9,,,,,,,,,PCE
168,81,332570,2006,10,,,,,,,,,PCE
168,81,332570,2006,11,,,,,,,,,PCE
168,81,332570,2006,12,,,,,,,,,PCE
168,81,332570,2007,1,,,,,,,,,PCE
168,81,332570,2007,2,,,,,,,,,PCE
168,81,332570,2007,3,,,,,,,,,PCE
168,81,332570,2007,4,0.55,0.28,,,,,,,PCE
168,81,332570,2007,5,0.55,0.28,,,,,,,PCE
168,81,332570,2007,6,0.55,0.28,,,,,,,PCE
168,81,332570,2007,7,0.55,0.26,,,,,,,PCE
168,81,332570,2007,8,0.55,0.24,,,,,,,PCE
168,81,332570,2007,9,0.55,0.24,,,,,,,PCE
168,81,332570,2007,10,0.55,0.24,,,,,,,PCE
168,81,332570,2007,11,0.55,0.24,,,,,,,PCE
168,81,332570,2007,12,0.55,0.24,,,,,,,PCE
168,81,332570,2008,1,0.55,0.24,,,,,,,PCE
168,81,332570,2008,2,0.55,0.24,,,,,,,PCE
168,81,332570,2008,3,0.55,0.24,,,,,,,PCE
168,81,332570,2008,4,0.55,0.24,,,,,,,PCE
168,81,332570,2008,5,1.07,0.76,,,,,,,PCE
168,81,332570,2008,6,1.07,0.76,,,,,,,PCE
168,81,332570,2008,7,1.07,0.76,,,,,,,PCE
168,81,332570,2008,8,1.07,0.69,,,,,,,PCE
168,81,332570,2008,9,1.07,0.69,,,,,,,PCE
168,81,332570,2008,10,1.07,0.61,,,,,,,PCE
168,81,332570,2008,11,1.07,0.61,,,,,,,PCE
168,81,332570,2008,12,1.07,0.61,,,,,,,PCE
168,81,332570,2009,1,1.07,0.61,,,,,,,PCE
168,81,332570,2009,2,1.07,0.61,,,,,,,PCE
168,81,332570,2009,3,1.07,0.61,,,,,,,PCE
168,81,332570,2009,4,1.07,0.61,,,,,,,PCE
168,81,332570,2009,5,1.07,0.61,,,,,,,PCE
168,81,332570,2009,6,1.07,0.61,,,,,,,PCE
168,81,332570,2015,7,1.07,0.43,,,,,,,PCE
168,81,332570,2015,8,1.07,0.43,,,,,,,PCE
168,81,332570,2015,9,1.07,0.43,,,,,,,PCE
168,81,332570,2015,10,1.07,0.43,,,,,,,PCE
168,81,332570,2015,11,1.07,0.43,,,,,,,PCE
168,81,332570,2015,12,1.07,0.49,,,,,,,PCE
168,81,332570,2016,1,1.07,0.49,,,,,,,PCE
168,81,332570,2016,2,1.07,0.49,,,,,,,PCE
168,81,332570,2016,3,1.07,0.49,,,,,,,PCE
168,81,332570,2016,4,1.07,0.49,,,,,,,PCE
168,81,332570,2016,5,1.07,0.49,,,,,,,PCE
168,81,332570,2016,6,1.07,0.49,,,,,,,PCE
168,81,332570,2016,7,1.07,0.52,,,,,,,PCE
168,81,332570,2016,8,1.07,0.52,,,,,,,PCE
168,81,332570,2016,9,1.07,0.52,,,,,,,PCE
168,81,332570,2016,10,1.07,0.54,,,,,,,PCE
168,81,332570,2016,11,1.07,0.54,,,,,,,PCE
168,81,332570,2016,12,1.07,0.54,,,,,,,PCE
168,81,332570,2017,1,1.07,0.54,,,,,,,PCE
168,81,332570,2017,2,1.07,0.54,,,,,,,PCE
168,81,332570,2017,3,1.07,0.54,,,,,,,PCE
168,81,332570,2017,4,1.07,0.54,,,,,,,PCE
168,81,332570,2017,6,1.07,0.55,,,,,,,PCE
168,81,332570,2017,7,1.07,0.55,,,,,,,PCE
168,81,332570,2017,8,1.07,0.54,,,,,,,PCE
168,81,332570,2017,9,1.07,0.55,,,,,,,PCE
168,81,332570,2017,10,1.07,0.55,,,,,,,PCE
168,81,332570,2017,11,1.07,0.55,,,,,,,PCE
168,81,332570,2017,12,1.07,0.53,,,,,,,PCE
168,81,332570,2018,1,1.07,0.53,,,,,,,PCE
168,81,332570,2018,2,1.07,0.53,,,,,,,PCE
168,81,332570,2018,3,1.07,0.53,,,,,,,PCE
168,81,332570,2018,4,1.07,0.49,,,,,,,PCE
168,81,332570,2018,5,1.07,0.49,,,,,,,PCE
168,81,332570,2018,6,1.07,0.51,,,,,,,PCE
168,81,332570,2018,7,1.07,0.51,,,,,,,PCE
168,81,332570,2018,8,1.07,0.51,,,,,,,PCE
168,81,332570,2018,9,1.07,0.51,,,,,,,PCE
168,81,332570,2018,10,1.07,0.51,,,,,,,PCE
169,58,332270,2001,7,,,,,,,,,PCE
169,58,332270,2001,8,,,,,,,,,PCE
169,58,332270,2001,9,,,,,,,,,PCE
169,58,332270,2001,10,,,,,,,,,PCE
169,58,332270,2001,11,,,,,,,,,PCE
169,58,332270,2001,12,,,,,,,,,PCE
169,58,332270,2002,1,,,,,,,,,PCE
169,58,332270,2002,2,,,,,,,,,PCE
169,58,332270,2002,3,,,,,,,,,PCE
169,58,332270,2002,4,,,,,,,,,PCE
169,58,332270,2002,5,,,,,,,,,PCE
169,58,332270,2002,6,0.66,0.41,,,,,,,PCE
169,58,332270,2002,7,0.66,0.41,,,,,,,PCE
169,58,332270,2002,8,0.66,0.41,,,,,,,PCE
169,58,332270,2002,9,0.66,0.41,,,,,,,PCE
169,58,332270,2002,10,0.66,0.41,,,,,,,PCE
169,58,332270,2002,11,0.66,0.41,,,,,,,PCE
169,58,332270,2002,12,0.66,0.41,,,,,,,PCE
169,58,332270,2003,1,0.66,0.41,,,,,,,PCE
169,58,332270,2003,2,0.66,0.41,,,,,,,PCE
169,58,332270,2003,3,0.66,0.41,,,,,,,PCE
169,58,332270,2003,4,0.66,0.41,,,,,,,PCE
169,58,332270,2003,5,0.66,0.41,,,,,,,PCE
169,58,332270,2003,6,0.65,0.30,,,,,,,PCE
169,58,332270,2003,7,0.67,0.31,,,,,,,PCE
169,58,332270,2003,8,0.67,0.31,,,,,,,PCE
169,58,332270,2003,9,0.67,0.31,,,,,,,PCE
169,58,332270,2003,10,0.63,0.31,,,,,,,PCE
169,58,332270,2003,11,0.63,0.31,,,,,,,PCE
169,58,332270,2003,12,0.63,0.31,,,,,,,PCE
169,58,332270,2004,1,0.65,0.33,,,,,,,PCE
169,58,332270,2004,2,0.65,0.33,,,,,,,PCE
169,58,332270,2004,3,0.65,0.33,,,,,,,PCE
169,58,332270,2004,4,0.56,0.27,,,,,,,PCE
169,58,332270,2004,5,0.56,0.27,,,,,,,PCE
169,58,332270,2004,6,0.56,0.32,,,,,,,PCE
169,58,332270,2004,7,0.75,0.44,,,,,,,PCE
169,58,332270,2004,8,0.75,0.44,,,,,,,PCE
169,58,332270,2004,9,0.75,0.45,,,,,,,PCE
169,58,332270,2004,10,0.75,0.45,,,,,,,PCE
169,58,332270,2004,11,0.75,0.45,,,,,,,PCE
169,58,332270,2004,12,0.75,0.45,,,,,,,PCE
169,58,332270,2005,1,0.75,0.45,,,,,,,PCE
169,58,332270,2005,2,0.75,0.50,,,,,,,PCE
169,58,332270,2005,3,0.75,0.50,,,,,,,PCE
169,58,332270,2005,4,0.75,0.50,,,,,,,PCE
169,58,332270,2005,5,0.75,0.50,,,,,,,PCE
169,58,332270,2005,6,0.77,0.53,,,,,,,PCE
169,58,332270,2005,7,0.77,0.52,,,,,,,PCE
169,58,332270,2005,8,0.77,0.46,,,,,,,PCE
169,58,332270,2005,9,0.77,0.46,,,,,,,PCE
169,58,332270,2005,10,0.77,0.46,,,,,,,PCE
169,58,332270,2005,11,0.77,0.47,,,,,,,PCE
169,58,332270,2005,12,0.77,0.47,,,,,,,PCE
169,58,332270,2006,1,0.77,0.47,,,,,,,PCE
169,58,332270,2006,2,0.77,0.47,,,,,,,PCE
169,58,332270,2006,3,0.77,0.52,,,,,,,PCE
169,58,332270,2006,4,0.77,0.39,,,,,,,PCE
169,58,332270,2006,5,0.77,0.39,,,,,,,PCE
169,58,332270,2006,6,0.77,0.39,,,,,,,PCE
169,58,332270,2006,7,0.77,0.39,,,,,,,PCE
169,58,332270,2006,8,0.77,0.39,,,,,,,PCE
