fips_code,name,reporting_entity_name,residential_rate,commercial_rate,industrial_rate,year
0277800,Tok,Alaska Power & Telephone Company,0.20,0.37,,2020
0277800,Tok,Alaska Power & Telephone Company,0.21,0.44,,2021
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.21,0.52,,2011
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.21,0.57,,2012
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.20,0.55,,2013
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.20,0.55,,2014
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.22,0.56,,2015
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.23,0.53,,2016
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.24,0.51,,2017
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.25,0.50,,2018
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.27,0.54,,2019
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.28,0.56,,2020
0278240,Toksook Bay,Alaska Village Electric Cooperative,0.27,0.52,,2021
0278297,Tolsona,Copper Valley Elec Assn Inc,0.28,0.25,,2011
0278297,Tolsona,Copper Valley Elec Assn Inc,0.30,0.27,,2012
0278297,Tolsona,Copper Valley Elec Assn Inc,0.28,0.24,,2013
0278297,Tolsona,Copper Valley Elec Assn Inc,0.26,0.23,,2014
0278297,Tolsona,Copper Valley Elec Assn Inc,0.24,0.20,,2015
0278297,Tolsona,Copper Valley Elec Assn Inc,0.23,0.21,,2016
0278297,Tolsona,Copper Valley Elec Assn Inc,0.26,0.23,,2017
0278297,Tolsona,Copper Valley Elec Assn Inc,0.26,0.23,,2018
0278297,Tolsona,Copper Valley Elec Assn Inc,0.25,0.22,,2019
0278297,Tolsona,Copper Valley Elec Assn Inc,,,,2020
0278297,Tolsona,Copper Valley Elec Assn Inc,0.34,0.28,,2021
0278350,Tonsina,Copper Valley Elec Assn Inc,0.28,0.25,,2011
0278350,Tonsina,Copper Valley Elec Assn Inc,0.30,0.27,,2012
0278350,Tonsina,Copper Valley Elec Assn Inc,0.28,0.24,,2013
0278350,Tonsina,Copper Valley Elec Assn Inc,0.26,0.23,,2014
0278350,Tonsina,Copper Valley Elec Assn Inc,0.24,0.20,,2015
0278350,Tonsina,Copper Valley Elec Assn Inc,0.23,0.21,,2016
0278350,Tonsina,Copper Valley Elec Assn Inc,0.26,0.23,,2017
0278350,Tonsina,Copper Valley Elec Assn Inc,0.26,0.23,,2018
0278350,Tonsina,Copper Valley Elec Assn Inc,0.25,0.22,,2019
0278350,Tonsina,Copper Valley Elec Assn Inc,,,,2020
0278350,Tonsina,Copper Valley Elec Assn Inc,0.34,0.28,,2021
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.15,0.13,,2011
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.15,0.13,,2012
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.15,0.13,,2013
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.17,0.14,,2014
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.20,0.17,,2015
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.20,0.17,,2016
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.21,0.18,,2017
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.21,0.18,,2018
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.22,0.19,,2019
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.22,0.19,,2020
0278680,Trapper Creek,Matanuska Electric Assn Inc,0.21,0.19,,2021
0278790,Tuluksak,Tuluksak Traditional,0.27,0.60,,2011
0278790,Tuluksak,Tuluksak Traditional,0.17,0.60,,2012
0278790,Tuluksak,Tuluksak Traditional,0.24,0.67,,2013
0278790,Tuluksak,Tuluksak Traditional,0.63,0.96,,2014
0278790,Tuluksak,Tuluksak Traditional,0.62,0.96,,2015
0278790,Tuluksak,Tuluksak Traditional,0.59,0.96,,2016
0278790,Tuluksak,Tuluksak Traditional,0.47,0.77,,2017
0278790,Tuluksak,Tuluksak Traditional,0.41,0.75,,2018
0278790,Tuluksak,Tuluksak Traditional,0.35,0.75,,2019
0279120,Tuntutuliak,Tuntutuliak Community,0.39,0.65,,2011
0279120,Tuntutuliak,Tuntutuliak Community,0.19,0.65,,2012
0279120,Tuntutuliak,Tuntutuliak Community,0.19,0.65,,2013
0279120,Tuntutuliak,Tuntutuliak Community,0.26,0.65,,2014
0279120,Tuntutuliak,Tuntutuliak Community,0.35,0.65,,2015
0279120,Tuntutuliak,Tuntutuliak Community,0.37,0.65,,2016
0279120,Tuntutuliak,Tuntutuliak Community,0.42,0.65,,2017
0279120,Tuntutuliak,Tuntutuliak Community,0.37,0.65,,2018
0279120,Tuntutuliak,Tuntutuliak Community,0.23,0.65,,2019
0279120,Tuntutuliak,Tuntutuliak Community,0.25,0.65,,2020
0279120,Tuntutuliak,Tuntutuliak Community,0.28,0.65,,2021
0279230,Tununak,Alaska Village Electric Cooperative,0.21,0.52,,2011
0279230,Tununak,Alaska Village Electric Cooperative,0.21,0.57,,2012
0279230,Tununak,Alaska Village Electric Cooperative,0.20,0.55,,2013
0279230,Tununak,Alaska Village Electric Cooperative,0.20,0.55,,2014
0279230,Tununak,Alaska Village Electric Cooperative,0.22,0.56,,2015
0279230,Tununak,Alaska Village Electric Cooperative,0.23,0.53,,2016
0279230,Tununak,Alaska Village Electric Cooperative,0.24,,,2017
0279230,Tununak,Alaska Village Electric Cooperative,0.25,,,2018
0279230,Tununak,Alaska Village Electric Cooperative,0.27,,,2019
0279230,Tununak,Alaska Village Electric Cooperative,0.28,,,2020
0279230,Tununak,Alaska Village Electric Cooperative,0.27,,,2021
0279780,Twin Hills,Twin Hills Village Council,0.19,0.55,,2011
0279780,Twin Hills,Alaska Village Electric Cooperative,0.21,0.52,,2011
0279780,Twin Hills,Alaska Village Electric Cooperative,0.21,0.57,,2012
0279780,Twin Hills,Twin Hills Village Council,0.15,0.55,,2012
0279780,Twin Hills,Alaska Village Electric Cooperative,0.20,0.55,,2013
0279780,Twin Hills,Twin Hills Village Council,0.42,0.85,,2013
0279780,Twin Hills,Twin Hills Village Council,0.65,1.00,,2014
0279780,Twin Hills,Alaska Village Electric Cooperative,0.20,0.55,,2014
0279780,Twin Hills,Twin Hills Village Council,0.60,0.94,,2015
0279780,Twin Hills,Alaska Village Electric Cooperative,0.22,0.56,,2015
0279780,Twin Hills,Alaska Village Electric Cooperative,0.23,0.53,,2016
0279780,Twin Hills,Twin Hills Village Council,0.44,0.67,,2016
0279780,Twin Hills,Alaska Village Electric Cooperative,0.24,,,2017
0279780,Twin Hills,Twin Hills Village Council,0.25,0.51,,2017
0279780,Twin Hills,Twin Hills Village Council,0.23,0.51,,2018
0279780,Twin Hills,Alaska Village Electric Cooperative,0.25,,,2018
0279780,Twin Hills,Alaska Village Electric Cooperative,0.27,,,2019
0279780,Twin Hills,Twin Hills Village Council,0.20,0.51,,2019
0279780,Twin Hills,Alaska Village Electric Cooperative,0.28,,,2020
0279780,Twin Hills,Twin Hills Village Council,0.20,0.50,,2020
0279780,Twin Hills,Twin Hills Village Council,0.25,0.50,,2021
0279780,Twin Hills,Alaska Village Electric Cooperative,0.27,,,2021
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0279830,Two Rivers,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0279890,Tyonek,Chugach Electric Assn Inc,0.14,0.12,0.11,2011
0279890,Tyonek,Chugach Electric Assn Inc,0.14,0.12,0.11,2012
0279890,Tyonek,Chugach Electric Assn Inc,0.15,0.12,0.11,2013
0279890,Tyonek,Chugach Electric Assn Inc,0.16,0.13,0.12,2014
0279890,Tyonek,Chugach Electric Assn Inc,0.17,0.14,0.12,2015
0279890,Tyonek,Chugach Electric Assn Inc,0.18,0.15,0.13,2016
0279890,Tyonek,Chugach Electric Assn Inc,0.20,0.16,0.15,2017
0279890,Tyonek,Chugach Electric Assn Inc,0.20,0.16,0.14,2018
0279890,Tyonek,Chugach Electric Assn Inc,0.21,0.17,0.15,2019
0279890,Tyonek,Chugach Electric Assn Inc,0.21,0.17,0.15,2020
0279890,Tyonek,Chugach Electric Assn Inc,0.21,0.16,0.14,2021
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.19,0.39,,2011
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.20,0.41,,2012
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.21,0.42,,2013
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.20,0.44,,2014
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.21,0.45,,2015
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.21,0.41,,2016
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.27,0.44,,2017
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.29,0.44,,2018
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.30,0.45,,2019
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.29,0.46,,2020
0280660,Unalakleet,Unalakleet Valley Electric Cooperative,0.26,0.45,,2021
0280770,Unalaska,City of Unalaska,0.24,0.45,,2011
0280770,Unalaska,City of Unalaska,0.28,0.50,,2012
0280770,Unalaska,City of Unalaska,0.25,0.48,,2013
0280770,Unalaska,City of Unalaska,0.25,0.47,,2014
0280770,Unalaska,City of Unalaska,0.25,0.40,,2015
0280770,Unalaska,City of Unalaska,0.24,0.35,,2016
0280770,Unalaska,City of Unalaska,0.27,0.40,,2017
0280770,Unalaska,City of Unalaska,0.30,0.44,,2018
0280770,Unalaska,City of Unalaska,0.28,0.41,,2019
0280770,Unalaska,City of Unalaska,0.28,0.36,,2020
0280770,Unalaska,City of Unalaska,0.31,0.42,,2021
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.21,0.58,,2011
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.22,0.64,,2012
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.20,0.61,,2013
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.24,0.61,,2014
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.22,0.60,,2015
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.22,0.56,,2016
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.22,0.51,,2017
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.24,0.51,,2018
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.24,0.54,,2019
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.25,0.54,,2020
0281320,Upper Kalskag,Alaska Village Electric Cooperative,0.26,0.51,,2021
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.12,0.10,,2011
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.12,0.10,,2012
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.12,0.11,,2013
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.12,0.10,,2014
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.13,0.11,,2015
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.13,0.11,,2016
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.13,0.12,,2017
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.14,0.12,,2018
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.15,0.13,,2019
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,,,,2020
0281920,Utqiagvik,Barrow Utils & Elec Coop Inc,0.19,0.14,,2021
0282200,Valdez,Copper Valley Elec Assn Inc,0.28,0.25,,2011
0282200,Valdez,Copper Valley Elec Assn Inc,0.30,0.27,,2012
0282200,Valdez,Copper Valley Elec Assn Inc,0.28,0.24,,2013
0282200,Valdez,Copper Valley Elec Assn Inc,0.26,0.23,,2014
0282200,Valdez,Copper Valley Elec Assn Inc,0.24,0.20,,2015
0282200,Valdez,Copper Valley Elec Assn Inc,0.23,0.21,,2016
0282200,Valdez,Copper Valley Elec Assn Inc,0.26,0.23,,2017
0282200,Valdez,Copper Valley Elec Assn Inc,0.26,0.23,,2018
0282200,Valdez,Copper Valley Elec Assn Inc,0.25,0.22,,2019
0282200,Valdez,Copper Valley Elec Assn Inc,,,,2020
0282200,Valdez,Copper Valley Elec Assn Inc,0.34,0.28,,2021
0282420,Venetie,Venetie Village Electric,0.30,0.64,,2012
0282420,Venetie,Venetie Village Electric,0.38,0.90,,2013
0282420,Venetie,Venetie Village Electric,0.38,0.90,,2014
0282420,Venetie,Venetie Village Electric,0.48,0.93,,2015
0282420,Venetie,Venetie Village Electric,0.52,0.90,,2016
0282420,Venetie,Venetie Village Electric,0.54,0.90,,2017
0282420,Venetie,Venetie Village Electric,0.46,0.83,,2018
0282420,Venetie,Venetie Village Electric,0.49,0.90,,2019
0282420,Venetie,Venetie Village Electric,0.55,0.90,,2020
0282420,Venetie,Venetie Village Electric,0.40,0.90,,2021
0282750,Wainwright,North Slope Borough Power & Light,0.14,0.15,,2011
0282750,Wainwright,North Slope Borough Power & Light,0.14,0.15,,2012
0282750,Wainwright,North Slope Borough Power & Light,0.14,0.15,,2013
0282750,Wainwright,North Slope Borough Power & Light,0.15,0.15,,2014
0282750,Wainwright,North Slope Borough Power & Light,0.15,0.15,,2015
0282750,Wainwright,North Slope Borough Power & Light,0.15,0.15,,2016
0282750,Wainwright,North Slope Borough Power & Light,0.18,0.18,,2017
0282750,Wainwright,North Slope Borough Power & Light,0.19,0.19,,2018
0282750,Wainwright,North Slope Borough Power & Light,0.19,0.19,,2019
0282750,Wainwright,North Slope Borough Power & Light,0.19,0.19,,2020
0282750,Wainwright,North Slope Borough Power & Light,0.15,0.15,,2021
0282860,Wales,Alaska Village Electric Cooperative,0.22,0.64,,2011
0282860,Wales,Alaska Village Electric Cooperative,0.22,0.70,,2012
0282860,Wales,Alaska Village Electric Cooperative,0.21,0.69,,2013
0282860,Wales,Alaska Village Electric Cooperative,0.21,0.69,,2014
0282860,Wales,Alaska Village Electric Cooperative,0.22,0.71,,2015
0282860,Wales,Alaska Village Electric Cooperative,0.22,0.57,,2016
0282860,Wales,Alaska Village Electric Cooperative,0.22,0.52,,2017
0282860,Wales,Alaska Village Electric Cooperative,0.24,0.57,,2018
0282860,Wales,Alaska Village Electric Cooperative,0.24,0.60,,2019
0282860,Wales,Alaska Village Electric Cooperative,0.26,0.60,,2020
0282860,Wales,Alaska Village Electric Cooperative,0.26,0.56,,2021
0283080,Wasilla,Matanuska Electric Assn Inc,0.15,0.13,,2011
0283080,Wasilla,Matanuska Electric Assn Inc,0.15,0.13,,2012
0283080,Wasilla,Matanuska Electric Assn Inc,0.15,0.13,,2013
0283080,Wasilla,Matanuska Electric Assn Inc,0.17,0.14,,2014
0283080,Wasilla,Matanuska Electric Assn Inc,0.20,0.17,,2015
0283080,Wasilla,Matanuska Electric Assn Inc,0.20,0.17,,2016
0283080,Wasilla,Matanuska Electric Assn Inc,0.21,0.18,,2017
0283080,Wasilla,Matanuska Electric Assn Inc,0.21,0.18,,2018
0283080,Wasilla,Matanuska Electric Assn Inc,0.22,0.19,,2019
0283080,Wasilla,Matanuska Electric Assn Inc,0.22,0.19,,2020
0283080,Wasilla,Matanuska Electric Assn Inc,0.21,0.19,,2021
0284000,Whale Pass,Alaska Power & Telephone Company,0.26,0.60,,2011
0284000,Whale Pass,Alaska Power & Telephone Company,0.24,0.63,,2012
0284000,Whale Pass,Alaska Power & Telephone Company,0.21,0.60,,2013
0284000,Whale Pass,Alaska Power & Telephone Company,0.23,0.59,,2014
0284000,Whale Pass,Alaska Power & Telephone Company,0.23,0.56,,2015
0284000,Whale Pass,Alaska Power & Telephone Company,0.24,0.47,,2016
0284000,Whale Pass,Alaska Power & Telephone Company,0.24,0.47,,2017
0284000,Whale Pass,Alaska Power & Telephone Company,0.26,0.29,,2018
0284000,Whale Pass,Alaska Power & Telephone Company,0.26,0.28,,2019
0284000,Whale Pass,Alaska Power & Telephone Company,0.26,0.26,,2020
0284000,Whale Pass,Alaska Power & Telephone Company,0.28,0.29,,2021
0284070,White Mountain,City of White Mountain,0.36,0.69,,2011
0284070,White Mountain,City of White Mountain,0.31,0.62,,2012
0284070,White Mountain,City of White Mountain,0.30,0.62,,2013
0284070,White Mountain,City of White Mountain,0.28,0.62,,2014
0284070,White Mountain,City of White Mountain,0.31,0.62,,2015
0284070,White Mountain,City of White Mountain,0.34,0.59,,2016
0284070,White Mountain,City of White Mountain,0.29,0.55,,2017
0284070,White Mountain,City of White Mountain,0.29,0.55,,2018
0284070,White Mountain,City of White Mountain,0.28,0.55,,2019
0284070,White Mountain,City of White Mountain,0.28,0.55,,2020
0284070,White Mountain,City of White Mountain,0.30,0.55,,2021
0284120,Whitestone,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0284120,Whitestone,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0284120,Whitestone,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0284120,Whitestone,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0284120,Whitestone,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0284120,Whitestone,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0284120,Whitestone,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0284120,Whitestone,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
0284120,Whitestone,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0284120,Whitestone,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0284120,Whitestone,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0284200,Whitestone Logging Camp,Inside Passage Electric,0.22,0.62,,2011
0284200,Whitestone Logging Camp,Inside Passage Electric,0.22,0.63,,2012
0284200,Whitestone Logging Camp,Inside Passage Electric,0.22,0.65,,2013
0284200,Whitestone Logging Camp,Inside Passage Electric,0.22,0.62,,2014
0284200,Whitestone Logging Camp,Inside Passage Electric,0.23,0.57,,2015
0284200,Whitestone Logging Camp,Inside Passage Electric,0.23,0.49,,2016
0284200,Whitestone Logging Camp,Inside Passage Electric,0.24,0.53,,2017
0284200,Whitestone Logging Camp,Inside Passage Electric,0.26,0.58,,2018
0284200,Whitestone Logging Camp,Inside Passage Electric,0.27,0.62,,2019
0284200,Whitestone Logging Camp,Inside Passage Electric,0.28,0.57,,2020
0284200,Whitestone Logging Camp,Inside Passage Electric,0.29,0.63,,2021
0284510,Whittier,Chugach Electric Assn Inc,0.14,0.12,0.11,2011
0284510,Whittier,Chugach Electric Assn Inc,0.14,0.12,0.11,2012
0284510,Whittier,Chugach Electric Assn Inc,0.15,0.12,0.11,2013
0284510,Whittier,Chugach Electric Assn Inc,0.16,0.13,0.12,2014
0284510,Whittier,Chugach Electric Assn Inc,0.17,0.14,0.12,2015
0284510,Whittier,Chugach Electric Assn Inc,0.18,0.15,0.13,2016
0284510,Whittier,Chugach Electric Assn Inc,0.20,0.16,0.15,2017
0284510,Whittier,Chugach Electric Assn Inc,0.20,0.16,0.14,2018
0284510,Whittier,Chugach Electric Assn Inc,0.21,0.17,0.15,2019
0284510,Whittier,Chugach Electric Assn Inc,0.21,0.17,0.15,2020
0284510,Whittier,Chugach Electric Assn Inc,0.21,0.16,0.14,2021
0285280,Willow,Matanuska Electric Assn Inc,0.15,0.13,,2011
0285280,Willow,Matanuska Electric Assn Inc,0.15,0.13,,2012
0285280,Willow,Matanuska Electric Assn Inc,0.15,0.13,,2013
0285280,Willow,Matanuska Electric Assn Inc,0.17,0.14,,2014
0285280,Willow,Matanuska Electric Assn Inc,0.20,0.17,,2015
0285280,Willow,Matanuska Electric Assn Inc,0.20,0.17,,2016
0285280,Willow,Matanuska Electric Assn Inc,0.21,0.18,,2017
0285280,Willow,Matanuska Electric Assn Inc,0.21,0.18,,2018
0285280,Willow,Matanuska Electric Assn Inc,0.22,0.19,,2019
0285280,Willow,Matanuska Electric Assn Inc,0.22,0.19,,2020
0285280,Willow,Matanuska Electric Assn Inc,0.21,0.19,,2021
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.28,0.25,,2011
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.30,0.27,,2012
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.28,0.24,,2013
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.26,0.23,,2014
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.24,0.20,,2015
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.23,0.21,,2016
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.26,0.23,,2017
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.26,0.23,,2018
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.25,0.22,,2019
0285290,Willow Creek,Copper Valley Elec Assn Inc,,,,2020
0285290,Willow Creek,Copper Valley Elec Assn Inc,0.34,0.28,,2021
0285680,Womens Bay,Kodiak Electric Assn Inc,0.19,0.18,0.17,2011
0285680,Womens Bay,Kodiak Electric Assn Inc,0.19,0.18,0.17,2012
0285680,Womens Bay,Kodiak Electric Assn Inc,0.18,0.17,0.16,2013
0285680,Womens Bay,Kodiak Electric Assn Inc,0.17,0.16,0.15,2014
0285680,Womens Bay,Kodiak Electric Assn Inc,0.17,0.17,0.16,2015
0285680,Womens Bay,Kodiak Electric Assn Inc,0.17,0.17,0.16,2016
0285680,Womens Bay,Kodiak Electric Assn Inc,0.17,0.17,0.16,2017
0285680,Womens Bay,Kodiak Electric Assn Inc,0.17,0.17,0.16,2018
0285680,Womens Bay,Kodiak Electric Assn Inc,0.17,0.17,0.16,2019
0285680,Womens Bay,Kodiak Electric Assn Inc,0.18,0.17,0.16,2020
0285680,Womens Bay,Kodiak Electric Assn Inc,0.18,0.17,0.15,2021
0286380,Wrangell,City of Wrangell,0.11,0.11,,2011
0286380,Wrangell,City of Wrangell,0.11,0.11,,2012
0286380,Wrangell,City of Wrangell,0.11,0.11,,2013
0286380,Wrangell,City of Wrangell,0.11,0.11,,2014
0286380,Wrangell,City of Wrangell,0.11,0.12,,2015
0286380,Wrangell,City of Wrangell,0.12,0.12,,2016
0286380,Wrangell,City of Wrangell,0.11,0.12,,2017
0286380,Wrangell,City of Wrangell,0.11,0.10,,2018
0286380,Wrangell,City of Wrangell,0.11,0.12,,2019
0286380,Wrangell,City of Wrangell,,,,2020
0286380,Wrangell,City of Wrangell,,,,2021
0286490,Yakutat,Alaska Village Electric Cooperative,0.17,0.50,,2011
0286490,Yakutat,Alaska Village Electric Cooperative,0.18,0.53,,2012
0286490,Yakutat,Alaska Village Electric Cooperative,0.19,0.52,,2013
0286490,Yakutat,Alaska Village Electric Cooperative,0.21,0.53,,2014
0286490,Yakutat,Alaska Village Electric Cooperative,0.19,0.45,,2015
0286490,Yakutat,Alaska Village Electric Cooperative,0.19,0.43,,2016
0286490,Yakutat,Alaska Village Electric Cooperative,0.19,0.42,,2017
0286490,Yakutat,Alaska Village Electric Cooperative,0.20,0.44,,2017
